Brand,Product Name,Type,Production Year,Link to Product Pictures,Release Price,Profit Made,Profit Margin,
Starbucks (In-store Sell),Cold Brew Concentrate,Cold Brew Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20Cold%20Brew%20Concentrate.jpeg,$6.00,$9.95,65.83%,
Starbucks (In-store Sell),Frappuccino®  ,Cold Brew Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20Frappuccino%C2%AE%20RTD.jpeg,$6.00,$9.95,65.83%,
Starbucks (In-store Sell),Vanilla,Flavored Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/%20Starbucks%20Tropical%20Peach.jpeg,$8.75,$13.95,59.43%,
Starbucks (In-store Sell),Vanilla,Seasonal Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/%20Starbucks%20Tropical%20Peach.jpeg,$8.75,$13.95,59.43%,
Starbucks (In-store Sell),Holiday Blend,Flavored Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20Holiday%20Blend.jpeg,$9.00,$14.50,61.11%,
Starbucks (In-store Sell),Holiday Blend,Seasonal Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20French%20Roast%20(Whole%20Bean).jpeg,$9.00,$14.50,61.11%,
Starbucks (In-store Sell), Tropical Peach,Energy Drinks,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20French%20Roast%20(Whole%20Bean).jpeg,$6.00,$1.50,75.00%,
Starbucks (In-store Sell),Watermelon Twist,Energy Drinks,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20Watermelon%20Twist.jpeg,$6.00,$1.50,75.00%,
Starbucks (In-store Sell),Blueberry Lemonade,Energy Drinks,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20Blueberry%20Lemonade.jpeg,$6.00,$1.50,75.00%,
Starbucks (In-store Sell),Sea Salt Caramel,Low-Calorie Frappuccino,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20Sea%20Salt%20Caramel.jpeg,$5.95,$1.49,74.96%,
Starbucks (In-store Sell),Creamy Vanilla,Low-Calorie Frappuccino,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20Creamy%20Vanilla.jpeg,$5.95,$1.49,74.96%,
Starbucks (In-store Sell),Double Chocolate,Low-Calorie Frappuccino,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20Double%20Chocolate.jpeg,$5.95,$1.49,74.96%,
Starbucks (In-store Sell),Mocha,Espresso Shots,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20Mocha.jpeg,$4.75,$1.19,74.95%,
Starbucks (In-store Sell),Vailla,Espresso Shots,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20Vanilla.jpeg,$4.75,$1.19,74.95%,
Starbucks (In-store Sell),Espresso & Cream,Espresso Shots,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20Espresso%20%26%20Cream.jpeg,$4.75,$1.19,74.95%,
Starbucks (In-store Sell),Salted Caramel,Espresso Shots,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20Sea%20Salt%20Caramel.jpeg,$4.75,$1.19,74.95%,
Starbucks (In-store Sell),Mocha,Bottled Frappuccino,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20White%20Chocolate%20Mocha.jpeg,$5.45,$1.36,75.05%,
Starbucks (In-store Sell),Vanilla,Bottled Frappuccino,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20Vanilla%20Latte.jpeg,$5.45,$1.36,75.05%,
Starbucks (In-store Sell),Toasted White Chocolate,Bottled Frappuccino,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20White%20Chocolate%20Mocha.jpeg,$5.45,$1.36,75.05%,
Starbucks (In-store Sell),Pumpkin Spice,Bottled Frappuccino,2025,https://storage.googleapis.com/coffee-aysa2025/starbucks%20Pumpkin%20Spice.jpeg,$5.45,$1.36,75.05%,
Starbucks (In-store Sell),Caramel,Bottled Frappuccino,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20Vanilla.jpeg,$5.45,$1.36,75.05%,
Starbucks (In-store Sell),Vanilla Latte,Canned Iced Espresso/Latte,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20Toasted%20White%20Chocolate.jpeg,$5.95,$1.49,74.96%,
Starbucks (In-store Sell),White Chocolate Mocha,Canned Iced Espresso/Latte,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20White%20Chocolate%20Mocha.jpeg,$5.95,$1.49,74.96%,
Starbucks (In-store Sell),Black Unsweetened,Bottled Iced Coffee / Lattes,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20White%20Chocolate%20Mocha.jpeg,$3.25,$0.81,75.08%,
Starbucks (In-store Sell),Medium Roast Sweetened,Bottled Iced Coffee / Lattes,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20White%20Chocolate%20Mocha.jpeg,$3.25,$0.81,75.08%,
Starbucks (In-store Sell),Café Mocha,Bottled Iced Coffee / Lattes,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20White%20Chocolate%20Mocha.jpeg,$3.25,$0.81,75.08%,
Starbucks (In-store Sell),Caramel Macchiato,Bottled Iced Coffee / Lattes,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20White%20Chocolate%20Mocha.jpeg,$3.25,$0.81,75.08%,
Target,Starbucks Espresso Roast ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20Espresso%20Roast%20(12%20oz).jpeg,$4.00,$13.12,70.00%,
Target,Starbucks Caffè Verona,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20Caffe%CC%80%20Verona%20(12%20oz).jpeg,$4.00,$13.12,70.00%,
Target,Starbucks Sumatra ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20Sumatra.jpeg,$4.00,$13.12,70.00%,
Target,Starbucks House Blend ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20French%20Roast%20(Whole%20Bean).jpeg,$3.75,$13.12,71.00%,
Target,Starbucks Pike Place Roast ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20Pike%20Place%20K%E2%80%91Cup%20(converted%20to%20per%20lb).jpeg,$3.75,$13.12,71.00%,
Target,Starbucks Veranda Blend ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20Veranda%20Blonde%20Roast%20(12%20oz).jpeg,$3.50,$13.12,73.00%,
Target,Starbucks Brown Sugar Cinnamon ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20Vanilla.jpeg,$4.25,$12.48,66.00%,
Target,Starbucks Caramel Flavored ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20White%20Chocolate%20Mocha.jpeg,$4.25,$12.48,66.00%,
Target,Dunkin’ Original Blend ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20Original%20Blend%20%E2%80%93%20Ground%20(12%20oz).jpeg,$7.99,$2.00,75.00%,
Target,Dunkin’ Decaf Medium Roast ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20Decaf%20Medium%20Roast%20%E2%80%93%20Ground%20(12%20oz).jpeg,$7.99,$2.00,75.00%,
Target,Dunkin’ French Vanilla ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20Original%20Blend%20%E2%80%93%20Ground%20(12%20oz).jpeg,$7.99,$2.00,75.00%,
Target,Dunkin’ Caramel Me Crazy,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20Original%20Blend%20%E2%80%93%20Ground%20(12%20oz).jpeg,$7.99,$2.00,75.00%,
Target,Dunkin’ S’mores,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20Original%20Blend%20%E2%80%93%20Ground%20(12%20oz).jpeg,$7.99,$2.00,75.00%,
Target,Dunkin’ Turtle Love,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20Original%20Blend%20%E2%80%93%20Ground%20(12%20oz).jpeg,$7.99,$2.00,75.00%,
Target,Dunkin’ Blueberry Muffin ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20Original%20Blend%20%E2%80%93%20Ground%20(12%20oz).jpeg,$7.99,$2.00,75.00%,
Target,Dunkin’ Hazelnut ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20Original%20Blend%20%E2%80%93%20Ground%20(12%20oz).jpeg,$7.99,$2.00,75.00%,
Target,Dunkin’ Original Blend,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20Original%20Blend%20%E2%80%93%20Ground%20(12%20oz).jpeg,$20.99,$5.25,75.00%,
Target,Dunkin’ Original Blend ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20Original%20Blend%20%E2%80%93%20Ground%20(12%20oz).jpeg,$7.99,$2.00,75.00%,
Target,Dunkin’ Original Blend  ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20Original%20Blend%20%E2%80%93%20Ground%20(12%20oz).jpeg,$18.79,$4.70,75.00%,
Target,Dunkin’ French Vanilla  ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20French%20Vanilla%20%E2%80%93%20Ground%20(12%20oz).jpeg,$18.79,$4.70,75.00%,
Target,Dunkin’ Hazelnut  ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20Original%20Blend%20%E2%80%93%20Ground%20(12%20oz).jpeg,$18.79,$4.70,75.00%,
Target,Dunkin’ Decaf  ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20Decaf%20Medium%20Roast%20%E2%80%93%20Ground%20(12%20oz).jpeg,$18.79,$4.70,75.00%,
Target,Dunkin’ Turtle Love  ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20Original%20Blend%20%E2%80%93%20Ground%20(12%20oz).jpeg,$18.79,$4.70,75.00%,
Target,Dunkin’ Mint Chip  ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20Original%20Blend%20%E2%80%93%20Ground%20(12%20oz).jpeg,$18.79,$4.70,75.00%,
Target,Dunkin’ S’mores  ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20Original%20Blend%20%E2%80%93%20Ground%20(12%20oz).jpeg,$18.79,$4.70,75.00%,
Target,Dunkin’ Pumpkin Spice ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20Original%20Blend%20%E2%80%93%20Ground%20(12%20oz).jpeg,$18.79,$4.70,75.00%,
Target,Nescafé Taster’s Choice  ,Instant Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Nescafe%CC%81%20Taster%E2%80%99s%20Choice%20%E2%80%93%20Classic%20(8%20oz%20jar).jpeg,$6.00/lb,$11.98 ($0.75/oz),50.00%,
Target,Nescafé Taster’s Choice ,Instant Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Nescafe%CC%81%20Taster%E2%80%99s%20Choice%20%E2%80%93%20Decaf%20(8%20oz%20jar).jpeg,$6.00/lb,$11.98 ($0.75/oz),50.00%,
Target,Nescafé Ice Roast  ,Instant Cold Brew,2025,https://storage.googleapis.com/coffee-aysa2025/Nescafe%CC%81%20Ice%20Roast%20%E2%80%93%20Cold%20Brew%20Instant%20(8%20oz).jpeg,$6.50/lb,$12.99 ($0.81/oz),50.00%,
Target,Nespresso Original ,Espresso Pod,2025,https://storage.googleapis.com/coffee-aysa2025/Nespresso%20Original%20Capsules%20(30%20ct).jpeg,$0.80/pod,$1.20/pod,33.00%,
Target,Nespresso Vertuo  ,Espresso Pod,2025,https://storage.googleapis.com/coffee-aysa2025/Nespresso%20Vertuo%20Capsules%20(22%20ct).jpeg,$0.80/pod,$1.40/pod,43.00%,
Target,Starbucks Pike Place  ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20Pike%20Place%20K%E2%80%91Cup%20(converted%20to%20per%20lb).jpeg,$3.75/lb,$9.99 ($13.32/lb),72.00%,
Target,Starbucks Pike Place  ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20Caffe%CC%80%20Verona%C2%AE%20(K-Cup).jpeg,$0.85/pod,$1.25/pod,32.00%,
Target,Starbucks VIA Ready ,Instant Coffee Unit,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20VIA%C2%AE%20Italian%20Roast.jpeg,$1.10/unit,$1.75/unit,37.00%,
Target,Peet's Seattle’s Best ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Seattle%E2%80%99s%20Best%20%E2%80%93%20Ground%20(11.5%20oz).jpeg,$3.50/lb,$7.99 ($11.12/lb),69.00%,
Target,Peet's Seattle’s Best  ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Seattle%E2%80%99s%20Best%20%E2%80%93%20K-Cup%20Pods%20(12%20ct).jpeg,$0.80/pod,$1.10/pod,27.00%,
Target,Peet's Major Dickason’s Blend ,Dark Roast Ground,2025,https://storage.googleapis.com/coffee-aysa2025/Major%20Dickason%E2%80%99s%20Blend%20%E2%80%93%20Ground%20(10.5%20oz).jpeg,$9.99,$2.50,75.00%,
Target,Peet's Major Dickason’s,Whole Bean Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Major%20Dickason%E2%80%99s%20%E2%80%93%20Whole%20Bean%20(10.5%20oz).jpeg,$9.99,$2.50,75.00%,
Target,Peet's Big Bang ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Peet's%20Big%20Bang%20%E2%80%93%20K-Cup%20Pods%20(22%20ct).jpeg,$9.99,$2.50,75.00%,
Target,Peet's Big Bang ,Whole Bean Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Peet's%20Big%20Bang%20%E2%80%93%20K-Cup%20Pods%20(22%20ct).jpeg,$9.99,$2.50,75.00%,
Target,Peet's Café Domingo ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Peet's%20Big%20Bang%20%E2%80%93%20K-Cup%20Pods%20(22%20ct).jpeg,$9.99,$2.50,75.00%,
Target,Peet's French Roast,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Peet's%20Big%20Bang%20%E2%80%93%20K-Cup%20Pods%20(22%20ct).jpeg,$9.99,$2.50,75.00%,
Target,Peet's Organic French Roast ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Major%20Dickason%E2%80%99s%20Blend%20%E2%80%93%20Ground%20(10.5%20oz).jpeg,$9.99,$2.50,75.00%,
Target,Peet's Colombia Luminosa ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Major%20Dickason%E2%80%99s%20Blend%20%E2%80%93%20Ground%20(10.5%20oz).jpeg,$9.99,$2.50,75.00%,
Target,Peet's Organic Alameda Blend ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Major%20Dickason%E2%80%99s%20Blend%20%E2%80%93%20Ground%20(10.5%20oz).jpeg,$9.99,$2.50,75.00%,
Target,Peet's Hazelnut Mocha ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Peet's%20Hazelnut%20Mocha%20%E2%80%93%20Ground%20(10%20oz).jpeg,$10.79,$2.70,75.00%,
Target,Peet's Italian Dark Roast,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Peet's%20Italian%20Dark%20Roast%20%E2%80%93%20Ground%20(10.5%20oz).jpeg,$9.99,$2.50,75.00%,
Target,Peet's Sumatra,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Peet's%20Sumatra%20%E2%80%93%20Ground%20(10.5%20oz).jpeg,$9.99,$2.50,75.00%,
Target,Peet's Big Bang  ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Peet's%20Big%20Bang%20%E2%80%93%20K-Cup%20Pods%20(22%20ct).jpeg,$15.99,$4.00,75.00%,
Target,Peet's Major Dickason’s  ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Peet's%20Major%20Dickason%E2%80%99s%20%E2%80%93%20K-Cup%20Pods%20(22%20ct).jpeg,$17.99,$4.50,75.00%,
Target,Peet's French Roast ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Peet's%20Big%20Bang%20%E2%80%93%20K-Cup%20Pods%20(22%20ct).jpeg,$17.99,$4.50,75.00%,
Target,Peet's Café Domingo  ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Seattle%E2%80%99s%20Best%20%E2%80%93%20K-Cup%20Pods%20(12%20ct).jpeg,$17.99,$4.50,75.00%,
Target,Peet's House Dark Roast ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Seattle%E2%80%99s%20Best%20%E2%80%93%20K-Cup%20Pods%20(12%20ct).jpeg,$17.99,$4.50,75.00%,
Target,Peet's Hazelnut Mocha  ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Peet's%20Hazelnut%20Mocha%20%E2%80%93%20Ground%20(10%20oz).jpeg,$17.99,$4.50,75.00%,
Target,Peet's Pumpkin Spice  ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Seattle%E2%80%99s%20Best%20%E2%80%93%20K-Cup%20Pods%20(12%20ct).jpeg,$17.99,$4.50,75.00%,
Target,Green Mountain Major Dickason’s Blend ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Green%20Mountain%20Major%20Dickason%E2%80%99s%20Blend%20%E2%80%93%20Ground%20(10.5%20oz).jpeg,$9.99,$2.50,75.00%,
Target,Green Mountain Major Dickason’s ,Whole Bean Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Green%20Mountain%20Major%20Dickason%E2%80%99s%20Blend%20%E2%80%93%20Ground%20(10.5%20oz).jpeg,$9.99,$2.50,75.00%,
Target,Green Mountain Big Bang ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Green%20Mountain%20Big%20Bang%20%E2%80%93%20Whole%20Bean%20(10.5%20oz).jpg,$9.99,$2.50,75.00%,
Target,Green Mountain Big Bang,Whole Bean Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Green%20Mountain%20Big%20Bang%20%E2%80%93%20Whole%20Bean%20(10.5%20oz).jpg,$9.99,$2.50,75.00%,
Target,Green Mountain Café Domingo,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Green%20Mountain%20Big%20Bang%20%E2%80%93%20Whole%20Bean%20(10.5%20oz).jpg,$9.99,$2.50,75.00%,
Target,Green Mountain French Roast ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Green%20Mountain%20Big%20Bang%20%E2%80%93%20Whole%20Bean%20(10.5%20oz).jpg,$9.99,$2.50,75.00%,
Target,Green Mountain Organic French Roast ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Green%20Mountain%20Big%20Bang%20%E2%80%93%20Whole%20Bean%20(10.5%20oz).jpg,$9.99,$2.50,75.00%,
Target,Green Mountain Colombia Luminosa ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Green%20Mountain%20Big%20Bang%20%E2%80%93%20Whole%20Bean%20(10.5%20oz).jpg,$9.99,$2.50,75.00%,
Target,Green Mountain Organic Alameda Blend  ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Green%20Mountain%20Big%20Bang%20%E2%80%93%20Whole%20Bean%20(10.5%20oz).jpg,$9.99,$2.50,75.00%,
Target,Green Mountain Hazelnut Mocha  ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Green%20Mountain%20Big%20Bang%20%E2%80%93%20Whole%20Bean%20(10.5%20oz).jpg,$10.79,$2.70,75.00%,
Target,Green Mountain Italian Dark Roast  ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Green%20Mountain%20Big%20Bang%20%E2%80%93%20Whole%20Bean%20(10.5%20oz).jpg,$9.99,$2.50,75.00%,
Target,Green Mountain Sumatra ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Green%20Mountain%20Big%20Bang%20%E2%80%93%20Whole%20Bean%20(10.5%20oz).jpg,$9.99,$2.50,75.00%,
Target,Green Mountain Big Bang  ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Green%20Mountain%20Major%20Dickason%E2%80%99s%20Blend%20%E2%80%93%20Ground%20(10.5%20oz).jpeg,$15.99,$4.00,75.00%,
Target,Green Mountain Major Dickason’s  ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Green%20Mountain%20Major%20Dickason%E2%80%99s%20Blend%20%E2%80%93%20Ground%20(10.5%20oz).jpeg,$17.99,$4.50,75.00%,
Target,Green Mountain French Roast  ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Green%20Mountain%20French%20Roast%20%E2%80%93%20K-Cup%20Pods%20(22%20ct).jpeg,$17.99,$4.50,75.00%,
Target,Green Mountain Café Domingo  ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Green%20Mountain%20French%20Roast%20%E2%80%93%20K-Cup%20Pods%20(22%20ct).jpeg,$17.99,$4.50,75.00%,
Target,Green Mountain House Dark Roast  ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Green%20Mountain%20French%20Roast%20%E2%80%93%20K-Cup%20Pods%20(22%20ct).jpeg,$17.99,$4.50,75.00%,
Target,Green Mountain Hazelnut Mocha  ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Green%20Mountain%20French%20Roast%20%E2%80%93%20K-Cup%20Pods%20(22%20ct).jpeg,$17.99,$4.50,75.00%,
Target,Green Mountain Pumpkin Spice  ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Green%20Mountain%20French%20Roast%20%E2%80%93%20K-Cup%20Pods%20(22%20ct).jpeg,$17.99,$4.50,75.00%,
Target,Folgers Classic Roast ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Folgers%20Classic%20Roast%20%E2%80%93%20Ground%2011.3%20oz.jpeg,$5.49,$1.37,75.00%,
Target,Folgers Classic Roast  ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Folgers%20Classic%20Roast%20%E2%80%93%20Ground%2011.3%20oz.jpeg,$8.49,$2.12,75.00%,
Target,Folgers Gourmet Supreme  ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Folgers%20Classic%20Roast%20%E2%80%93%20Ground%2011.3%20oz.jpeg,$6.49,$1.62,75.00%,
Target,Folgers 1850  ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Folgers%201850%20%E2%80%93%20Ground%20Dark%20Roast%2011.3%20oz.jpeg,$7.49,$1.87,75.00%,
Target,Folgers Simply Gourmet ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Folgers%20Simply%20Gourmet%20%E2%80%93%20Ground%2011.3%20oz.jpeg,$5.99,$1.50,75.00%,
Target,Folgers Classic  ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Folgers%20Classic%20%E2%80%93%20K-Cup%2012-ct.jpeg,$8.99,$2.25,75.00%,
Target,Folgers Gourmet  ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Folgers%20Classic%20%E2%80%93%20K-Cup%2012-ct.jpeg,$9.99,$2.50,75.00%,
Target,Folgers 1850  ,K-Cup Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Folgers%20Classic%20%E2%80%93%20K-Cup%2012-ct.jpeg,$10.99,$2.75,75.00%,
Target,Folgers Decaf Classic  ,Decaf  ,2025,https://storage.googleapis.com/coffee-aysa2025/Folgers%20Classic%20%E2%80%93%20K-Cup%2012-ct.jpeg,$9.99,$2.50,75.00%,
Target,Café Bustelo Espresso Dark Roast  ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Cafe%CC%81%20Bustelo%20Vanilla%20Flavored%20Iced%20Coffee%20%E2%80%93%2040%20oz.jpeg,$6.29,$1.57,75.00%,
Target,Café Bustelo Espresso Dark Roast  ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Cafe%CC%81%20Bustelo%20Vanilla%20Flavored%20Iced%20Coffee%20%E2%80%93%2040%20oz.jpeg,$22.49,$5.62,75.00%,
Target,Café Bustelo Brazil Dark Roast ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Cafe%CC%81%20Bustelo%20Medium%20Roast%20Ground%20(incl.%20Decaf)%20%E2%80%93%2010%20oz.jpeg,$6.99,$1.75,75.00%,
Target,Café Bustelo Supreme Medium-Dark ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Cafe%CC%81%20Bustelo%20Medium%20Roast%20Ground%20(incl.%20Decaf)%20%E2%80%93%2010%20oz.jpeg,$7.59,$1.90,75.00%,
Target,Café Bustelo Medium Roast ,Ground Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Cafe%CC%81%20Bustelo%20Medium%20Roast%20Ground%20(incl.%20Decaf)%20%E2%80%93%2010%20oz.jpeg,$7.59,$1.90,75.00%,
Target,Café Bustelo Espresso-Style ,Instant Dark Roast,2025,https://storage.googleapis.com/coffee-aysa2025/Cafe%CC%81%20Bustelo%20Espresso-Style%20Instant%20%E2%80%93%207.05%20oz.jpeg,$7.99,$2.00,75.00%,
Target,Café Bustelo Decaf,Instant Decaf,2025,https://storage.googleapis.com/coffee-aysa2025/Cafe%CC%81%20Bustelo%20Decaf%20Instant%20%E2%80%93%203.5%20oz.jpeg,$6.49,$1.62,75.00%,
Target,Café Bustelo Sweetened Espresso-Style Iced  ,Iced Beverage,2025,https://storage.googleapis.com/coffee-aysa2025/Cafe%CC%81%20Bustelo%20Medium%20Roast%20Ground%20(incl.%20Decaf)%20%E2%80%93%2010%20oz.jpeg,$5.99,$1.50,75.00%,
Target,Café Bustelo Vanilla Flavored Iced ,Iced Beverage,2025,https://storage.googleapis.com/coffee-aysa2025/Cafe%CC%81%20Bustelo%20Vanilla%20Flavored%20Iced%20Coffee%20%E2%80%93%2040%20oz.jpeg,$5.99,$1.50,75.00%,
Target,Café Bustelo Espresso Dark Roast  ,Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Cafe%CC%81%20Bustelo%20Espresso%20Dark%20Roast%20Ground%20%E2%80%93%2010%20oz.jpeg,$8.29,$2.07,75.00%,
Target,Café Bustelo Espresso Dark Roast ,Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Cafe%CC%81%20Bustelo%20Espresso%20Dark%20Roast%20Ground%20%E2%80%93%2010%20oz.jpeg,$13.49,$3.37,75.00%,
Target,Café Bustelo Espresso Dark Roast  ,Pod Coffee,2025,https://storage.googleapis.com/coffee-aysa2025/Cafe%CC%81%20Bustelo%20Espresso%20Dark%20Roast%20Ground%20%E2%80%93%2010%20oz.jpeg,$27.99,$7.00,75.00%,
